date,time,temp ,spcond (ms/cm),ph,Ox,do_persent,turbidity ,chlorophyll ,phycocyanin ,sysbattery
8/7/2017,18:30:00,23.6,1.02,7.92,9.16,108.36,2.55,1.18,1.38,12.35
8/7/2017,18:45:00,23.59,1.02,7.89,9.12,107.8,2.5,1.28,1.38,12.33
8/7/2017,19:00:00,23.55,1.02,7.82,8.97,105.97,2.25,1.23,1.19,12.34
8/7/2017,19:15:00,23.52,1.02,7.81,8.97,105.9,2.4,1.21,1.39,12.29
8/7/2017,19:30:00,23.54,1.02,7.86,9.06,106.97,2.82,1.26,1.46,12.33
8/7/2017,19:45:00,23.52,1.02,7.84,9.01,106.32,2.83,1.25,1.43,12.28
8/7/2017,20:00:00,23.49,1.03,7.82,8.99,106.09,2.77,1.31,1.36,12.28
8/7/2017,20:15:00,23.44,1.02,7.79,8.93,105.22,2.48,1.33,1.41,12.27
8/7/2017,20:30:00,23.45,1.03,7.8,8.9,104.99,3.58,1.33,1.4,12.27
8/7/2017,20:45:00,23.46,1.03,7.79,8.86,104.43,1.72,1.42,1.16,12.27
8/7/2017,21:00:00,23.45,1.03,7.79,8.84,104.27,2.69,1.25,1.01,12.19
8/7/2017,21:15:00,23.43,1.03,7.79,8.81,103.8,1.95,1.29,1.33,12.28
8/7/2017,21:30:00,23.42,1.03,7.79,8.8,103.63,2.7,1.35,1.23,12.25
8/7/2017,21:45:00,23.39,1.03,7.79,8.75,103.12,2.84,1.26,1.62,12.24
8/7/2017,22:00:00,23.38,1.03,7.8,8.75,103.03,1.26,1.29,1.33,12.25
8/7/2017,22:15:00,23.39,1.03,7.8,8.72,102.69,1.05,1.39,1.38,12.23
8/7/2017,22:30:00,23.39,1.03,7.8,8.72,102.74,2.03,1.35,1.69,12.21
8/7/2017,22:45:00,23.37,1.03,7.8,8.71,102.59,1.28,1.19,1.02,12.24
8/7/2017,23:00:00,23.38,1.03,7.8,8.7,102.45,1.4,1.27,1.63,12.21
8/7/2017,23:15:00,23.37,1.03,7.8,8.68,102.21,0.49,1.25,1.14,12.23
8/7/2017,23:30:00,23.38,1.03,7.79,8.68,102.22,2.19,1.11,1.2,12.19
8/7/2017,23:45:00,23.39,1.03,7.78,8.63,101.64,0.75,1.17,1.15,12.21
8/8/2017,0:00:00,23.39,1.04,7.78,8.62,101.51,2.7,1.19,0.9,12.27
8/8/2017,0:15:00,23.35,1.04,7.77,8.56,100.74,0.91,1.13,0.79,12.18
8/8/2017,0:30:00,23.38,1.04,7.77,8.56,100.84,1.96,1.24,1.24,12.17
8/8/2017,0:45:00,23.37,1.05,7.76,8.54,100.54,-0.16,1.2,1.27,12.19
8/8/2017,1:00:00,23.36,1.04,7.75,8.49,99.95,1.02,1.18,0.8,12.18
8/8/2017,1:15:00,23.34,1.04,7.73,8.42,99.09,0.67,1.11,0.97,12.22
8/8/2017,1:30:00,23.35,1.05,7.73,8.48,99.81,1.52,1.14,0.88,12.28
8/8/2017,1:45:00,23.35,1.05,7.73,8.42,99.13,6.04,1.23,1.2,12.18
8/8/2017,2:00:00,23.34,1.05,7.73,8.44,99.33,1.92,1.23,0.76,12.21
8/8/2017,2:15:00,23.33,1.05,7.73,8.41,98.91,1.2,1.17,1.33,12.23
8/8/2017,2:30:00,23.31,1.05,7.73,8.41,98.96,0.52,1.13,0.7,12.19
8/8/2017,2:45:00,23.32,1.05,7.71,8.4,98.78,2.67,1.14,1.33,12.19
8/8/2017,3:00:00,23.3,1.05,7.72,8.39,98.65,3.04,1.15,0.9,12.17
8/8/2017,3:15:00,23.29,1.05,7.71,8.37,98.4,0.61,1.17,1.25,12.13
8/8/2017,3:30:00,23.27,1.05,7.7,8.33,97.84,0.72,1.07,0.98,12.18
8/8/2017,3:45:00,23.27,1.05,7.7,8.31,97.71,2.4,1.1,0.75,12.17
8/8/2017,4:00:00,23.26,1.05,7.69,8.28,97.22,3.54,1.01,0.99,12.15
8/8/2017,4:15:00,23.25,1.05,7.68,8.24,96.84,3.14,1.03,1.72,12.14
8/8/2017,4:30:00,23.25,1.05,7.66,8.22,96.51,0.57,1.1,0.78,12.18
8/8/2017,4:45:00,23.23,1.05,7.65,8.18,96.04,3.32,1.03,0.77,12.17
8/8/2017,5:00:00,23.23,1.05,7.65,8.2,96.26,0.62,1.17,0.84,12.18
8/8/2017,5:15:00,23.23,1.06,7.67,8.2,96.29,0.7,1.08,0.8,12.26
8/8/2017,5:30:00,23.22,1.06,7.66,8.17,95.9,1.72,1.58,1.18,12.17
8/8/2017,5:45:00,23.21,1.06,7.66,8.19,96.13,0.76,1.11,0.84,12.24
8/8/2017,6:00:00,23.19,1.06,7.66,8.18,95.95,4.48,1.77,1.52,12.17
8/8/2017,6:15:00,23.2,1.06,7.65,8.18,96.04,0.73,1.17,0.87,12.25
8/8/2017,6:30:00,23.19,1.06,7.66,8.19,96.13,1.72,1.14,1.57,12.17
8/8/2017,6:45:00,23.18,1.07,7.65,8.17,95.89,1.26,1.15,0.79,12.13
8/8/2017,7:00:00,23.17,1.07,7.65,8.16,95.74,0.14,1.03,1.65,12.13
8/8/2017,7:15:00,23.18,1.07,7.58,7.97,93.49,0.95,1.1,1.12,12.17
8/8/2017,7:30:00,23.19,1.07,7.63,8.17,95.87,1.46,1.09,1.2,12.18
8/8/2017,7:45:00,23.19,1.08,7.65,8.22,96.46,1.11,1.0,0.71,12.19
8/8/2017,8:00:00,23.18,1.08,7.64,8.23,96.56,2.16,1.06,1.02,12.24
8/8/2017,8:15:00,23.17,1.08,7.66,8.23,96.51,-0.09,1.02,0.96,12.17
8/8/2017,8:30:00,23.17,1.08,7.63,8.09,94.92,0.33,1.06,0.89,12.16
8/8/2017,8:45:00,23.16,1.08,7.64,8.16,95.7,0.4,1.11,1.33,12.17
8/8/2017,9:00:00,23.17,1.08,7.63,8.13,95.34,-0.12,0.93,0.63,12.17
8/8/2017,9:15:00,23.17,1.08,7.62,8.03,94.19,-0.26,1.03,0.88,12.19
8/8/2017,9:30:00,23.15,1.08,7.61,8.08,94.7,0.21,0.94,0.54,12.15
8/8/2017,9:45:00,23.15,1.08,7.59,7.96,93.3,0.5,0.85,0.59,12.19
8/8/2017,10:00:00,23.13,1.07,7.62,8.08,94.7,1.21,0.96,0.8,12.19
8/8/2017,10:15:00,23.13,1.08,7.63,8.24,96.57,1.2,0.93,0.77,12.21
8/8/2017,10:30:00,23.13,1.08,7.6,8.15,95.54,0.84,0.88,0.76,12.25
8/8/2017,10:45:00,23.13,1.08,7.62,8.23,96.42,3.83,0.94,1.05,12.16
8/8/2017,11:00:00,23.12,1.08,7.6,8.17,95.73,0.5,0.92,0.76,12.27
8/8/2017,11:15:00,23.11,1.08,7.65,8.34,97.75,1.46,1.0,1.23,12.35
8/8/2017,11:30:00,23.12,1.07,7.67,8.41,98.5,2.97,1.07,1.69,12.26
8/8/2017,11:45:00,23.12,1.08,7.64,8.3,97.33,2.63,0.94,1.17,12.27
8/8/2017,12:00:00,23.11,1.07,7.63,8.29,97.09,1.18,1.0,0.73,12.22
8/8/2017,12:15:00,23.11,1.07,7.64,8.37,98.12,1.86,1.03,1.16,12.3
8/8/2017,12:30:00,23.12,1.07,7.65,8.36,98.04,1.38,0.88,0.79,12.26
8/8/2017,12:45:00,23.14,1.07,7.67,8.42,98.72,1.86,0.95,0.81,12.33
8/8/2017,13:00:00,23.13,1.08,7.66,8.38,98.19,0.66,0.86,0.68,12.44
8/8/2017,13:15:00,23.17,1.08,7.7,8.49,99.61,1.7,0.96,1.08,12.43
8/8/2017,13:30:00,23.22,1.08,7.73,8.62,101.21,2.64,1.0,1.14,12.54
8/8/2017,13:45:00,23.24,1.07,7.77,8.72,102.36,0.66,1.04,1.28,12.6
8/8/2017,14:00:00,23.26,1.07,7.73,8.6,101.06,1.15,0.96,0.74,12.63
8/8/2017,14:15:00,23.33,1.08,7.81,8.77,103.18,2.11,1.07,1.47,12.6
8/8/2017,14:30:00,23.29,1.08,7.76,8.7,102.27,3.39,0.98,0.98,12.49
8/8/2017,14:45:00,23.36,1.08,7.87,8.95,105.33,3.9,1.1,0.97,12.74
8/8/2017,15:00:00,23.41,1.09,8.02,9.34,110.07,0.97,1.35,0.78,12.63
8/8/2017,15:15:00,23.75,1.08,7.94,9.02,106.99,3.23,1.04,1.65,12.54
8/8/2017,15:30:00,23.43,1.08,7.95,9.19,108.31,2.23,1.18,1.2,12.44
8/8/2017,15:45:00,23.37,1.08,7.94,9.14,107.59,0.95,1.06,0.74,12.52
8/8/2017,16:00:00,23.31,1.06,7.9,9.13,107.39,0.05,1.05,0.76,12.63
8/8/2017,16:15:00,23.39,1.09,7.99,9.25,108.92,0.97,1.13,1.43,12.52
8/8/2017,16:30:00,23.33,1.08,7.92,9.17,107.84,0.98,1.13,1.16,12.46
8/8/2017,16:45:00,23.34,1.08,7.92,9.1,107.05,0.68,1.12,1.09,12.45
8/8/2017,17:00:00,23.33,1.08,7.94,9.16,107.83,3.45,1.08,1.15,12.62
8/8/2017,17:15:00,23.37,1.08,8.02,9.28,109.29,0.65,1.05,1.43,12.57
8/8/2017,17:30:00,23.37,1.08,7.99,9.22,108.56,2.0,1.04,1.02,12.53
8/8/2017,17:45:00,23.38,1.08,8.06,9.35,110.08,1.18,1.02,0.89,12.55
8/8/2017,18:00:00,23.34,1.08,7.9,9.1,107.08,0.53,1.03,0.88,12.54
8/8/2017,18:15:00,23.33,1.08,7.89,9.08,106.83,0.87,1.06,0.83,12.52
8/8/2017,18:30:00,23.32,1.08,7.89,9.14,107.54,1.58,0.98,1.06,12.47
8/8/2017,18:45:00,23.32,1.08,7.88,9.1,107.05,1.58,1.09,1.11,12.49
8/8/2017,19:00:00,23.31,1.08,7.92,9.18,107.97,1.51,1.07,1.28,12.55
8/8/2017,19:15:00,23.29,1.08,7.92,9.19,108.03,1.63,1.06,1.25,12.43
8/8/2017,19:30:00,23.28,1.08,7.83,8.94,105.08,0.39,0.98,0.78,12.36
8/8/2017,19:45:00,23.27,1.08,7.85,9.02,105.99,1.24,1.11,1.06,12.37
8/8/2017,20:00:00,23.24,1.07,7.83,8.89,104.48,0.21,1.1,0.9,12.33
8/8/2017,20:15:00,23.23,1.07,7.84,8.89,104.38,5.15,1.06,0.87,12.34
8/8/2017,20:30:00,23.21,1.08,7.83,8.85,103.87,1.18,1.15,0.98,12.27
8/8/2017,20:45:00,23.21,1.08,7.81,8.84,103.78,0.91,1.14,1.0,12.27
8/8/2017,21:00:00,23.2,1.08,7.78,8.84,103.78,1.24,1.12,1.11,12.34
8/8/2017,21:15:00,23.18,1.08,7.79,8.82,103.52,1.66,0.93,2.04,12.36
8/8/2017,21:30:00,23.16,1.08,7.8,8.82,103.49,1.01,1.02,0.94,12.27
8/8/2017,21:45:00,23.15,1.09,7.81,8.83,103.55,1.08,1.02,1.27,12.29
8/8/2017,22:00:00,23.14,1.08,7.78,8.78,102.93,1.01,1.0,0.99,12.27
8/8/2017,22:15:00,23.13,1.09,7.77,8.71,102.06,1.2,1.02,0.63,12.24
8/8/2017,22:30:00,23.12,1.09,7.74,8.64,101.26,0.81,0.97,0.57,12.25
8/8/2017,22:45:00,23.11,1.08,7.73,8.58,100.5,0.68,1.04,0.77,12.24
8/8/2017,23:00:00,23.12,1.09,7.71,8.52,99.83,1.59,1.04,0.77,12.19
8/8/2017,23:15:00,23.1,1.08,7.71,8.57,100.38,0.06,0.94,0.62,12.32
8/8/2017,23:30:00,23.1,1.08,7.7,8.49,99.49,0.07,0.96,0.57,12.23
8/8/2017,23:45:00,23.09,1.09,7.7,8.47,99.2,0.14,1.11,0.88,12.27
8/9/2017,0:00:00,23.08,1.09,7.7,8.48,99.29,-0.03,1.0,0.58,12.25
8/9/2017,0:15:00,23.07,1.09,7.69,8.47,99.19,1.58,0.91,0.58,12.21
8/9/2017,0:30:00,23.06,1.09,7.67,8.36,97.84,-0.35,0.96,0.87,12.19
8/9/2017,0:45:00,23.05,1.09,7.65,8.36,97.84,0.62,0.91,0.63,12.26
8/9/2017,1:00:00,23.04,1.09,7.67,8.4,98.25,0.37,0.94,0.54,12.16
8/9/2017,1:15:00,23.03,1.1,7.68,8.41,98.39,-0.62,0.89,0.57,12.16
8/9/2017,1:30:00,23.01,1.08,7.69,8.43,98.54,-0.32,0.97,0.82,12.13
8/9/2017,1:45:00,22.99,1.08,7.67,8.4,98.16,-0.17,0.91,0.7,12.11
8/9/2017,2:00:00,23.0,1.09,7.65,8.37,97.93,0.4,0.89,0.71,12.16
8/9/2017,2:15:00,22.98,1.1,7.63,8.35,97.62,1.06,0.92,0.57,12.15
8/9/2017,2:30:00,22.98,1.11,7.66,8.42,98.45,0.55,0.9,0.91,12.22
8/9/2017,2:45:00,22.97,1.09,7.65,8.4,98.13,0.55,0.94,0.8,12.21
8/9/2017,3:00:00,22.96,1.09,7.65,8.37,97.82,1.3,1.02,0.98,12.13
8/9/2017,3:15:00,22.98,1.11,7.64,8.33,97.41,0.37,1.07,0.78,12.16
8/9/2017,3:30:00,22.95,1.09,7.66,8.38,97.84,1.87,0.99,0.85,12.15
8/9/2017,3:45:00,22.91,1.07,7.64,8.36,97.57,-0.42,0.91,0.88,12.15
8/9/2017,4:00:00,22.9,1.08,7.66,8.42,98.26,1.67,1.18,1.07,12.13
8/9/2017,4:15:00,22.87,1.07,7.62,8.35,97.43,1.86,1.01,0.84,12.15
8/9/2017,4:30:00,22.86,1.06,7.64,8.39,97.84,0.89,1.08,1.2,12.11
8/9/2017,4:45:00,22.85,1.07,7.62,8.25,96.15,0.34,1.06,1.53,12.16
8/9/2017,5:00:00,22.85,1.06,7.62,8.27,96.38,0.18,0.98,2.29,12.13
8/9/2017,5:15:00,22.83,1.06,7.63,8.3,96.77,1.6,0.9,1.08,12.13
8/9/2017,5:30:00,22.83,1.07,7.63,8.31,96.79,0.03,1.01,1.14,12.15
8/9/2017,5:45:00,22.82,1.07,7.61,8.27,96.4,0.85,1.11,1.6,12.19
8/9/2017,6:00:00,22.82,1.07,7.61,8.25,96.13,0.04,0.94,0.75,12.11
8/9/2017,6:15:00,22.78,1.07,7.6,8.21,95.61,0.16,1.0,0.8,12.15
8/9/2017,6:30:00,22.74,1.07,7.6,8.21,95.58,0.9,0.89,0.94,12.25
8/9/2017,6:45:00,22.76,1.07,7.6,8.2,95.47,-0.04,0.99,0.96,12.1
8/9/2017,7:00:00,22.77,1.06,7.59,8.12,94.5,0.8,0.99,0.83,12.1
8/9/2017,7:15:00,22.75,1.06,7.59,8.16,95.0,1.03,0.89,0.86,12.13
8/9/2017,7:30:00,22.75,1.07,7.59,8.18,95.17,4.33,0.97,1.75,12.12
8/9/2017,7:45:00,22.74,1.08,7.59,8.2,95.37,0.27,0.96,1.36,12.13
8/9/2017,8:00:00,22.76,1.09,7.6,8.26,96.09,0.99,0.87,0.79,12.13
8/9/2017,8:15:00,22.8,1.08,7.63,8.38,97.59,1.0,0.97,1.43,12.13
8/9/2017,8:30:00,22.83,1.08,7.67,8.51,99.18,-0.06,0.97,0.8,12.15
8/9/2017,8:45:00,22.89,1.09,7.71,8.6,100.33,0.14,1.17,1.58,12.22
8/9/2017,9:00:00,23.07,1.1,7.8,8.8,103.01,0.05,0.81,1.12,12.25
8/9/2017,9:15:00,23.18,1.08,7.97,9.14,107.23,3.18,0.97,2.26,12.24
8/9/2017,9:30:00,23.24,1.06,8.17,9.6,112.71,4.15,1.14,1.87,12.36
8/9/2017,9:45:00,23.3,1.07,8.2,9.62,113.08,1.96,1.03,1.94,12.27
8/9/2017,10:00:00,23.35,1.07,8.29,9.85,115.89,2.73,1.06,1.61,12.28
8/9/2017,10:15:00,23.42,1.07,8.18,9.6,113.17,2.31,0.93,1.33,12.39
8/9/2017,10:30:00,23.18,1.09,7.98,9.11,106.93,2.26,1.03,1.38,12.36
8/9/2017,10:45:00,23.78,1.08,8.31,9.88,117.26,4.32,0.94,1.38,12.45
8/9/2017,11:00:00,23.93,1.08,8.44,10.23,121.7,3.38,0.95,1.51,12.48
8/9/2017,11:15:00,23.84,1.08,8.55,10.44,124.0,4.49,1.1,1.88,12.46
8/9/2017,11:30:00,23.94,1.08,8.62,10.65,126.76,4.73,1.29,2.08,12.56
8/9/2017,11:45:00,24.13,1.08,8.63,10.73,128.14,3.37,1.13,2.16,12.58
8/9/2017,12:00:00,24.13,1.08,8.71,10.96,130.95,4.22,1.05,1.87,12.61
8/9/2017,12:15:00,24.26,1.08,8.71,10.92,130.8,5.54,1.12,2.18,12.62
8/9/2017,12:30:00,24.12,1.08,8.8,11.3,134.95,8.17,1.15,2.55,12.58
8/9/2017,12:45:00,24.04,1.08,8.8,11.24,134.0,8.94,1.26,2.0,12.62
8/9/2017,13:00:00,24.02,1.07,8.83,11.48,136.88,7.77,1.35,1.78,12.6
8/9/2017,13:15:00,24.21,1.05,8.89,11.78,140.87,8.16,1.24,2.5,12.63
8/9/2017,13:30:00,25.05,1.07,8.81,11.13,135.17,4.31,1.11,2.43,12.6
8/9/2017,13:45:00,24.75,1.08,8.77,10.99,132.8,6.68,1.09,2.23,12.68
8/9/2017,14:00:00,24.64,1.07,8.77,11.14,134.24,5.05,1.13,1.95,12.62
8/9/2017,14:15:00,24.8,1.08,8.81,11.28,136.44,4.98,1.16,1.8,12.68
8/9/2017,14:30:00,24.93,1.07,8.85,11.44,138.66,6.24,1.15,2.07,12.67
8/9/2017,14:45:00,24.8,1.07,8.88,11.59,140.18,8.81,1.18,2.6,12.68
8/9/2017,15:00:00,25.1,1.05,8.85,11.57,140.7,5.84,1.11,2.45,12.69
8/9/2017,15:15:00,25.26,1.06,8.93,11.81,144.04,5.64,1.23,2.87,12.74
8/9/2017,15:30:00,25.13,1.07,8.96,11.97,145.6,8.21,1.17,2.95,12.66
8/9/2017,15:45:00,25.71,1.07,8.97,11.9,146.34,3.96,1.18,2.46,12.7
8/9/2017,16:00:00,25.27,1.04,8.91,11.65,142.12,4.59,1.29,2.35,12.68
8/9/2017,16:15:00,24.97,1.02,8.83,11.41,138.42,4.52,1.39,1.94,12.72
8/9/2017,16:30:00,24.87,1.01,8.79,11.28,136.59,3.67,1.42,2.25,12.67
8/9/2017,16:45:00,24.88,1.02,8.83,11.44,138.46,6.04,1.45,2.47,12.71
8/9/2017,17:00:00,25.18,1.04,9.01,12.21,148.7,6.34,1.6,2.37,12.54
8/9/2017,17:15:00,24.88,1.02,8.89,11.77,142.48,8.13,1.44,2.38,12.57
8/9/2017,17:30:00,24.87,1.03,8.94,12.02,145.57,7.52,1.73,2.63,12.46
8/9/2017,17:45:00,24.5,0.95,8.49,10.57,127.09,4.26,1.56,2.14,12.61
8/9/2017,18:00:00,24.53,0.96,8.54,10.73,129.1,4.98,1.64,2.21,12.63
8/9/2017,18:15:00,24.5,0.95,8.52,10.68,128.35,4.65,1.64,1.98,12.54
8/9/2017,18:30:00,24.47,0.94,8.38,10.45,125.59,5.3,1.57,2.16,12.59
8/9/2017,18:45:00,24.44,0.92,8.29,10.3,123.63,4.34,1.61,1.98,12.52
8/9/2017,19:00:00,24.45,0.92,8.36,10.38,124.69,4.09,1.77,1.92,12.6
8/9/2017,19:15:00,24.44,0.93,8.39,10.42,125.13,5.2,1.78,2.19,12.4
8/9/2017,19:30:00,24.39,0.94,8.38,10.41,124.91,4.93,1.79,2.29,12.46
8/9/2017,19:45:00,24.35,0.94,8.32,10.31,123.66,4.63,1.65,2.04,12.44
8/9/2017,20:00:00,24.33,0.94,8.31,10.28,123.23,4.88,1.72,1.95,12.37
8/9/2017,20:15:00,24.32,0.95,8.4,10.46,125.27,5.89,1.72,2.38,12.35
8/9/2017,20:30:00,24.29,0.96,8.41,10.48,125.47,4.49,1.68,2.27,12.28
8/9/2017,20:45:00,24.28,0.95,8.38,10.41,124.63,5.41,1.68,2.11,12.33
8/9/2017,21:00:00,24.26,0.96,8.43,10.49,125.53,5.15,1.5,2.17,12.33
8/9/2017,21:15:00,24.24,0.96,8.43,10.45,125.06,5.48,1.64,2.54,12.27
8/9/2017,21:30:00,24.19,0.94,8.27,10.12,121.01,3.88,1.66,2.36,12.33
8/9/2017,21:45:00,24.21,0.94,8.27,10.16,121.44,4.72,1.69,2.11,12.32
8/9/2017,22:00:00,24.19,0.94,8.29,10.19,121.8,5.79,1.69,2.13,12.26
8/9/2017,22:15:00,24.2,0.94,8.29,10.16,121.47,6.18,1.71,2.09,12.28
8/9/2017,22:30:00,24.18,0.95,8.29,10.16,121.4,9.39,1.73,2.29,12.28
8/9/2017,22:45:00,24.15,0.95,8.32,10.18,121.63,8.53,1.64,2.23,12.27
8/9/2017,23:00:00,24.15,0.95,8.31,10.15,121.23,4.14,1.65,2.12,12.27
8/9/2017,23:15:00,24.14,0.95,8.29,10.11,120.65,6.59,1.63,1.98,12.27
8/9/2017,23:30:00,24.11,0.95,8.28,10.08,120.27,6.92,1.72,2.3,12.27
8/9/2017,23:45:00,24.11,0.95,8.29,10.1,120.49,12.09,1.72,1.33,12.27
8/10/2017,0:00:00,24.09,0.95,8.29,10.07,120.16,4.63,1.74,2.72,12.27
8/10/2017,0:15:00,24.08,0.95,8.26,10.03,119.59,4.4,1.59,1.99,12.26
8/10/2017,0:30:00,24.07,0.95,8.26,10.01,119.31,4.85,1.84,2.31,12.25
8/10/2017,0:45:00,24.06,0.95,8.26,9.98,119.04,10.49,1.76,2.54,12.25
8/10/2017,1:00:00,24.06,0.97,8.24,9.98,118.99,5.29,1.34,2.45,12.22
8/10/2017,1:15:00,24.04,0.96,8.21,9.89,117.85,4.61,1.62,1.82,12.19
8/10/2017,1:30:00,24.04,0.95,8.13,9.72,115.84,11.86,1.54,1.58,12.24
8/10/2017,1:45:00,24.01,0.96,8.15,9.8,116.8,4.67,1.4,2.29,12.24
8/10/2017,2:00:00,24.0,0.96,8.21,9.85,117.36,3.79,2.38,2.74,12.22
8/10/2017,2:15:00,23.98,0.96,8.12,9.66,115.01,10.9,1.66,2.36,12.23
8/10/2017,2:30:00,23.98,0.96,8.2,9.87,117.46,7.59,1.56,2.03,12.22
8/10/2017,2:45:00,23.95,0.96,8.19,9.78,116.42,2.72,1.58,1.45,12.24
8/10/2017,3:00:00,23.96,0.96,8.16,9.76,116.19,1.65,1.66,1.66,12.22
8/10/2017,3:15:00,23.94,0.96,8.16,9.78,116.38,2.46,1.71,1.47,12.22
8/10/2017,3:30:00,23.94,0.96,8.12,9.67,115.09,7.81,1.73,2.27,12.21
8/10/2017,3:45:00,23.91,0.96,8.15,9.73,115.74,6.36,2.07,3.0,12.18
8/10/2017,4:00:00,23.91,0.96,8.12,9.69,115.19,3.57,1.93,2.91,12.17
8/10/2017,4:15:00,23.87,0.96,8.07,9.55,113.47,3.71,1.69,2.42,12.15
8/10/2017,4:30:00,23.88,0.96,8.02,9.44,112.15,4.02,1.69,1.33,12.19
8/10/2017,4:45:00,23.87,0.96,8.02,9.5,112.91,4.7,1.45,2.26,12.17
8/10/2017,5:00:00,23.85,0.96,8.04,9.52,113.05,7.38,1.85,2.01,12.18
8/10/2017,5:15:00,23.82,0.97,8.05,9.6,114.01,23.35,1.82,2.72,12.19
8/10/2017,5:30:00,23.8,0.97,8.07,9.59,113.86,2.74,1.63,3.24,12.18
8/10/2017,5:45:00,23.79,0.97,8.04,9.55,113.27,13.66,1.7,2.14,12.25
8/10/2017,6:00:00,23.77,0.97,7.98,9.44,111.93,10.55,1.76,1.89,12.17
8/10/2017,6:15:00,23.77,0.97,8.01,9.53,113.0,7.07,1.56,2.38,12.15
8/10/2017,6:30:00,23.75,0.97,7.99,9.49,112.46,4.83,1.67,2.82,12.17
8/10/2017,6:45:00,23.75,0.97,8.0,9.5,112.6,6.71,1.72,2.64,12.17
8/10/2017,7:00:00,23.72,0.97,7.98,9.47,112.27,5.49,1.54,1.98,12.11
8/10/2017,7:15:00,23.71,0.97,7.93,9.36,110.89,5.17,1.6,2.7,12.18
8/10/2017,7:30:00,23.68,0.96,7.95,9.41,111.35,5.5,1.69,4.35,12.18
8/10/2017,7:45:00,23.67,0.96,7.92,9.41,111.34,8.56,1.4,2.88,12.18
8/10/2017,8:00:00,23.65,0.96,7.92,9.38,111.02,4.16,1.64,3.16,12.26
8/10/2017,8:15:00,23.65,0.96,7.93,9.41,111.39,4.86,1.8,6.85,12.17
8/10/2017,8:30:00,23.72,0.96,8.27,10.05,119.06,6.37,1.67,2.47,12.18
8/10/2017,8:45:00,23.8,0.96,8.37,10.25,121.62,6.02,1.62,2.89,12.19
8/10/2017,9:00:00,23.83,0.97,8.44,10.41,123.57,4.39,1.76,3.66,12.45
8/10/2017,9:15:00,23.97,0.98,8.53,10.62,126.36,6.58,1.54,2.95,12.48
8/10/2017,9:30:00,24.07,0.98,8.61,10.87,129.7,4.93,1.7,2.86,12.55
8/10/2017,9:45:00,24.21,0.99,8.65,10.98,131.32,5.2,1.57,2.86,12.62
8/10/2017,10:00:00,24.25,1.0,8.69,11.07,132.46,5.11,1.54,3.01,12.6
8/10/2017,10:15:00,24.36,0.99,8.71,11.18,134.1,5.47,1.56,2.78,12.57
8/10/2017,10:30:00,24.37,0.99,8.77,11.35,136.08,6.81,1.58,2.92,12.68
8/10/2017,10:45:00,24.3,0.99,8.73,11.31,135.41,7.6,1.65,3.02,12.63
8/10/2017,11:00:00,24.12,0.99,8.7,11.18,133.48,7.94,1.7,2.09,12.59
8/10/2017,11:15:00,24.34,0.99,8.88,11.87,142.25,9.25,1.73,3.66,12.62
8/10/2017,11:30:00,24.26,0.98,8.89,11.95,143.04,9.0,1.85,5.96,12.58
8/10/2017,11:45:00,24.29,0.98,8.93,12.17,145.71,10.18,1.98,3.14,12.59
8/10/2017,12:00:00,24.26,0.98,8.97,12.4,148.41,9.15,1.91,2.32,12.69
8/10/2017,12:15:00,24.25,0.98,8.96,12.36,147.86,10.03,1.72,3.11,12.61
8/10/2017,12:30:00,24.14,0.98,8.91,12.14,145.04,8.33,1.87,2.27,12.69
8/10/2017,12:45:00,24.23,0.98,8.76,11.42,136.66,7.13,1.78,2.85,12.62
8/10/2017,13:00:00,24.29,0.98,8.86,11.87,142.09,9.19,1.8,2.89,12.61
8/10/2017,13:15:00,24.39,0.98,8.96,12.33,147.93,8.74,1.76,1.8,12.48
8/10/2017,13:30:00,24.32,0.96,8.86,11.89,142.51,8.17,1.65,2.99,12.67
8/10/2017,13:45:00,24.39,0.97,8.93,12.16,145.84,8.62,1.41,3.43,12.7
8/10/2017,14:00:00,24.3,0.98,8.8,11.56,138.46,10.76,1.44,2.74,12.54
8/10/2017,14:15:00,24.29,0.98,8.83,11.66,139.62,7.89,1.42,2.69,12.68
8/10/2017,14:30:00,24.26,0.98,8.83,11.63,139.18,4.84,1.33,2.5,12.8
8/10/2017,14:45:00,24.28,0.98,8.78,11.37,136.13,6.13,1.24,2.03,12.74
8/10/2017,15:00:00,24.27,0.98,8.74,11.27,134.91,3.88,1.13,1.66,12.73
8/10/2017,15:15:00,24.42,0.98,8.83,11.65,139.84,4.13,1.18,2.18,12.7
8/10/2017,15:30:00,24.54,0.98,8.85,11.73,141.1,6.21,1.21,2.12,12.72
8/10/2017,15:45:00,24.66,0.98,8.88,11.81,142.39,5.24,1.22,2.36,12.71
8/10/2017,16:00:00,24.7,0.99,8.97,12.13,146.41,7.56,1.3,2.82,12.71
8/10/2017,16:15:00,24.51,0.99,8.8,11.51,138.4,6.74,1.27,2.36,12.66
8/10/2017,16:30:00,24.58,0.98,8.98,12.19,146.81,6.64,1.35,2.19,12.69
8/10/2017,16:45:00,24.48,0.99,8.77,11.45,137.56,9.66,1.26,1.97,12.71
8/10/2017,17:00:00,24.23,0.98,8.56,10.76,128.7,1.48,1.16,1.19,12.78
8/10/2017,17:15:00,24.24,0.98,8.61,10.88,130.16,2.66,1.13,1.32,12.51
